tenantcode,email,employeecode,attendancedate,systemintime,systemouttime,manualintime,manualouttime,appliedreason,applieddate,appliedby,status,statuschangedby,statuschangeddate,statuschangedreason,createddate,createdby,modifieddate,modifiedby,reportingto,attendancetype
P5C9754020,lucious.smith@namco.com,100000003567,2023-06-27,12:08,07:54,10:19,14:38,On Duty,2023-06-27,100000003567,Pending,,,,2023-06-27,100000003567,,,100000001917,WorkingDay
P5C9754020,lucious.smith@namco.com,100000003567,2023-06-30,06:10,22:54,09:01,21:13,Forgot To Punch,2023-06-30,100000003567,Rejected,,,,2023-06-30,100000003567,,,100000001917,WorkingDay
P5C9754020,lucious.smith@namco.com,100000003567,2023-07-01,11:54,02:35,13:35,15:06,Work From Home,2023-07-01,100000003567,Rejected,,,,2023-07-01,100000003567,,,100000001917,WorkingDay
P5C9754020,beth.erdman@namco.com,100000003568,2023-06-28,15:44,02:35,16:06,08:17,On Duty,2023-06-28,100000003568,Rejected,,,,2023-06-28,100000003568,,,100000001917,WorkingDay
P5C9754020,beth.erdman@namco.com,100000003568,2023-07-01,22:44,10:53,13:21,20:15,On Duty,2023-07-01,100000003568,Rejected,,,,2023-07-01,100000003568,,,100000001917,WorkingDay
P5C9754020,beth.erdman@namco.com,100000003568,2023-06-26,13:47,11:03,05:04,20:35,On Duty,2023-06-26,100000003568,Rejected,,,,2023-06-26,100000003568,,,100000001917,WorkingDay
P5C9754020,beth.erdman@namco.com,100000003568,2023-06-27,06:09,08:29,16:10,14:48,Shift Correction,2023-06-27,100000003568,Rejected,,,,2023-06-27,100000003568,,,100000001917,WorkingDay
P5C9754020,beth.erdman@namco.com,100000003568,2023-06-30,01:45,11:03,21:21,01:55,Forgot To Punch,2023-06-30,100000003568,Rejected,,,,2023-06-30,100000003568,,,100000001917,WorkingDay
P5C9754020,beth.erdman@namco.com,100000003568,2023-06-29,16:54,21:28,00:42,05:00,Others,2023-06-29,100000003568,Rejected,,,,2023-06-29,100000003568,,,100000001917,WorkingDay
P5C9754020,kasey.lemke@namco.com,100000003569,2023-06-26,03:18,00:55,21:34,12:28,Forgot To Punch,2023-06-26,100000003569,Pending,,,,2023-06-26,100000003569,,,100000001917,WorkingDay
P5C9754020,kasey.lemke@namco.com,100000003569,2023-07-01,16:59,11:23,22:57,14:51,Others,2023-07-01,100000003569,Rejected,,,,2023-07-01,100000003569,,,100000001917,WorkingDay
P5C9754020,kasey.lemke@namco.com,100000003569,2023-06-29,01:46,14:14,08:12,09:01,Shift Correction,2023-06-29,100000003569,Rejected,,,,2023-06-29,100000003569,,,100000001917,WorkingDay
P5C9754020,kasey.lemke@namco.com,100000003569,2023-06-27,22:21,04:21,14:11,14:47,Others,2023-06-27,100000003569,Rejected,,,,2023-06-27,100000003569,,,100000001917,WorkingDay
P5C9754020,kasey.lemke@namco.com,100000003569,2023-06-30,11:50,04:28,19:24,16:36,Shift Correction,2023-06-30,100000003569,Rejected,,,,2023-06-30,100000003569,,,100000001917,WorkingDay
P5C9754020,kasey.lemke@namco.com,100000003569,2023-06-28,02:23,14:17,01:04,14:57,Shift Correction,2023-06-28,100000003569,Cancelled,,,,2023-06-28,100000003569,,,100000001917,WorkingDay
P5C9754020,karelle.ritchie@namco.com,100000003570,2023-06-29,22:46,05:32,18:21,04:31,On Duty,2023-06-29,100000003570,Rejected,,,,2023-06-29,100000003570,,,100000001917,WorkingDay
P5C9754020,karelle.ritchie@namco.com,100000003570,2023-07-01,19:36,19:50,13:02,22:54,Work From Home,2023-07-01,100000003570,Pending,,,,2023-07-01,100000003570,,,100000001917,WorkingDay
P5C9754020,karelle.ritchie@namco.com,100000003570,2023-06-26,16:36,20:04,11:30,14:17,Forgot To Punch,2023-06-26,100000003570,Rejected,,,,2023-06-26,100000003570,,,100000001917,WorkingDay
P5C9754020,karelle.ritchie@namco.com,100000003570,2023-06-28,03:36,15:26,14:14,13:08,Forgot To Punch,2023-06-28,100000003570,Rejected,,,,2023-06-28,100000003570,,,100000001917,WorkingDay
P5C9754020,karelle.ritchie@namco.com,100000003570,2023-06-30,07:12,10:45,18:42,11:15,Forgot To Punch,2023-06-30,100000003570,Rejected,,,,2023-06-30,100000003570,,,100000001917,WorkingDay
P5C9754020,karelle.ritchie@namco.com,100000003570,2023-06-27,07:59,21:14,00:26,12:01,On Duty,2023-06-27,100000003570,Rejected,,,,2023-06-27,100000003570,,,100000001917,WorkingDay
P5C9754020,rogers.stracke@namco.com,100000003571,2023-06-27,17:23,15:23,06:51,13:20,Forgot To Punch,2023-06-27,100000003571,Cancelled,,,,2023-06-27,100000003571,,,100000001917,WorkingDay
P5C9754020,rogers.stracke@namco.com,100000003571,2023-06-30,23:28,12:35,18:05,22:38,Forgot To Punch,2023-06-30,100000003571,Pending,,,,2023-06-30,100000003571,,,100000001917,WorkingDay
P5C9754020,rogers.stracke@namco.com,100000003571,2023-06-29,20:25,08:25,10:52,07:51,Shift Correction,2023-06-29,100000003571,Rejected,,,,2023-06-29,100000003571,,,100000001917,WorkingDay
P5C9754020,rogers.stracke@namco.com,100000003571,2023-06-28,18:51,22:32,23:26,18:46,Shift Correction,2023-06-28,100000003571,Rejected,,,,2023-06-28,100000003571,,,100000001917,WorkingDay
P5C9754020,rogers.stracke@namco.com,100000003571,2023-06-26,21:57,20:44,03:17,20:42,Shift Correction,2023-06-26,100000003571,Cancelled,,,,2023-06-26,100000003571,,,100000001917,WorkingDay
P5C9754020,rogers.stracke@namco.com,100000003571,2023-07-01,23:39,19:24,00:36,02:03,On Duty,2023-07-01,100000003571,Pending,,,,2023-07-01,100000003571,,,100000001917,WorkingDay
P5C9754020,charlie.orn@namco.com,100000003572,2023-06-27,18:30,07:43,12:47,06:40,Others,2023-06-27,100000003572,Pending,,,,2023-06-27,100000003572,,,100000001917,WorkingDay
P5C9754020,charlie.orn@namco.com,100000003572,2023-06-29,01:50,00:22,21:42,05:32,Forgot To Punch,2023-06-29,100000003572,Rejected,,,,2023-06-29,100000003572,,,100000001917,WorkingDay
P5C9754020,charlie.orn@namco.com,100000003572,2023-06-28,21:24,05:32,05:08,08:14,Others,2023-06-28,100000003572,Rejected,,,,2023-06-28,100000003572,,,100000001917,WorkingDay
P5C9754020,charlie.orn@namco.com,100000003572,2023-07-01,13:30,15:22,16:52,11:20,Others,2023-07-01,100000003572,Pending,,,,2023-07-01,100000003572,,,100000001917,WorkingDay
P5C9754020,charlie.orn@namco.com,100000003572,2023-06-30,23:02,19:20,16:41,08:48,Forgot To Punch,2023-06-30,100000003572,Pending,,,,2023-06-30,100000003572,,,100000001917,WorkingDay
P5C9754020,charlie.orn@namco.com,100000003572,2023-06-26,06:36,15:14,19:49,13:36,Others,2023-06-26,100000003572,Pending,,,,2023-06-26,100000003572,,,100000001917,WorkingDay
P5C9754020,gerry.spinka@namco.com,100000003573,2023-06-29,04:26,02:24,13:51,00:45,Forgot To Punch,2023-06-29,100000003573,Cancelled,,,,2023-06-29,100000003573,,,100000001917,WorkingDay
P5C9754020,gerry.spinka@namco.com,100000003573,2023-06-30,15:10,05:01,20:57,12:18,Work From Home,2023-06-30,100000003573,Rejected,,,,2023-06-30,100000003573,,,100000001917,WorkingDay
P5C9754020,gerry.spinka@namco.com,100000003573,2023-06-28,14:31,01:55,05:22,00:06,On Duty,2023-06-28,100000003573,Rejected,,,,2023-06-28,100000003573,,,100000001917,WorkingDay
P5C9754020,gerry.spinka@namco.com,100000003573,2023-06-27,09:54,03:18,13:09,08:39,Work From Home,2023-06-27,100000003573,Rejected,,,,2023-06-27,100000003573,,,100000001917,WorkingDay
P5C9754020,gerry.spinka@namco.com,100000003573,2023-06-26,17:08,12:45,07:14,15:12,On Duty,2023-06-26,100000003573,Pending,,,,2023-06-26,100000003573,,,100000001917,WorkingDay
P5C9754020,gerry.spinka@namco.com,100000003573,2023-07-01,04:42,04:38,23:46,23:44,Work From Home,2023-07-01,100000003573,Rejected,,,,2023-07-01,100000003573,,,100000001917,WorkingDay
P5C9754020,ernestine.heaney@namco.com,100000003574,2023-06-30,16:12,01:39,09:52,00:48,Forgot To Punch,2023-06-30,100000003574,Rejected,,,,2023-06-30,100000003574,,,100000001917,WorkingDay
P5C9754020,ernestine.heaney@namco.com,100000003574,2023-06-27,12:55,01:59,01:29,03:30,Shift Correction,2023-06-27,100000003574,Rejected,,,,2023-06-27,100000003574,,,100000001917,WorkingDay
P5C9754020,ernestine.heaney@namco.com,100000003574,2023-07-01,18:53,17:24,17:04,06:02,On Duty,2023-07-01,100000003574,Pending,,,,2023-07-01,100000003574,,,100000001917,WorkingDay
P5C9754020,ernestine.heaney@namco.com,100000003574,2023-06-28,00:43,08:45,07:07,10:30,On Duty,2023-06-28,100000003574,Rejected,,,,2023-06-28,100000003574,,,100000001917,WorkingDay
P5C9754020,ernestine.heaney@namco.com,100000003574,2023-06-29,10:50,18:45,05:38,08:45,Others,2023-06-29,100000003574,Cancelled,,,,2023-06-29,100000003574,,,100000001917,WorkingDay
P5C9754020,ernestine.heaney@namco.com,100000003574,2023-06-26,06:45,10:12,11:46,18:08,Others,2023-06-26,100000003574,Rejected,,,,2023-06-26,100000003574,,,100000001917,WorkingDay
P5C9754020,kurtis.jast@namco.com,100000003575,2023-06-30,21:18,21:00,20:12,22:10,Work From Home,2023-06-30,100000003575,Pending,,,,2023-06-30,100000003575,,,100000001917,WorkingDay
P5C9754020,kurtis.jast@namco.com,100000003575,2023-06-26,23:50,03:25,03:39,19:02,Shift Correction,2023-06-26,100000003575,Rejected,,,,2023-06-26,100000003575,,,100000001917,WorkingDay
P5C9754020,kurtis.jast@namco.com,100000003575,2023-07-01,14:18,08:51,23:57,21:37,On Duty,2023-07-01,100000003575,Rejected,,,,2023-07-01,100000003575,,,100000001917,WorkingDay
P5C9754020,kurtis.jast@namco.com,100000003575,2023-06-27,02:40,23:03,02:21,18:41,Others,2023-06-27,100000003575,Rejected,,,,2023-06-27,100000003575,,,100000001917,WorkingDay
P5C9754020,kurtis.jast@namco.com,100000003575,2023-06-28,16:22,02:25,08:59,00:21,On Duty,2023-06-28,100000003575,Rejected,,,,2023-06-28,100000003575,,,100000001917,WorkingDay
P5C9754020,kurtis.jast@namco.com,100000003575,2023-06-29,19:19,16:11,00:37,08:38,On Duty,2023-06-29,100000003575,Rejected,,,,2023-06-29,100000003575,,,100000001917,WorkingDay
P5C9754020,beatrice.aufderhar@namco.com,100000003576,2023-06-28,17:14,11:32,07:05,03:33,On Duty,2023-06-28,100000003576,Rejected,,,,2023-06-28,100000003576,,,100000001917,WorkingDay
P5C9754020,beatrice.aufderhar@namco.com,100000003576,2023-06-29,10:59,06:06,15:53,06:59,Work From Home,2023-06-29,100000003576,Cancelled,,,,2023-06-29,100000003576,,,100000001917,WorkingDay
P5C9754020,beatrice.aufderhar@namco.com,100000003576,2023-06-27,20:58,21:55,13:26,05:37,On Duty,2023-06-27,100000003576,Rejected,,,,2023-06-27,100000003576,,,100000001917,WorkingDay
P5C9754020,beatrice.aufderhar@namco.com,100000003576,2023-07-01,17:34,16:00,07:13,10:34,On Duty,2023-07-01,100000003576,Pending,,,,2023-07-01,100000003576,,,100000001917,WorkingDay
P5C9754020,beatrice.aufderhar@namco.com,100000003576,2023-06-26,21:14,03:24,19:43,19:59,On Duty,2023-06-26,100000003576,Pending,,,,2023-06-26,100000003576,,,100000001917,WorkingDay
P5C9754020,beatrice.aufderhar@namco.com,100000003576,2023-06-30,04:02,17:13,06:51,01:35,On Duty,2023-06-30,100000003576,Rejected,,,,2023-06-30,100000003576,,,100000001917,WorkingDay
P5C9754020,ali.little@namco.com,100000003577,2023-06-26,18:03,12:36,07:54,22:55,On Duty,2023-06-26,100000003577,Rejected,,,,2023-06-26,100000003577,,,100000001917,WorkingDay
P5C9754020,ali.little@namco.com,100000003577,2023-06-29,21:44,13:02,06:49,03:11,Forgot To Punch,2023-06-29,100000003577,Rejected,,,,2023-06-29,100000003577,,,100000001917,WorkingDay
P5C9754020,ali.little@namco.com,100000003577,2023-07-01,12:10,15:44,23:21,11:35,On Duty,2023-07-01,100000003577,Rejected,,,,2023-07-01,100000003577,,,100000001917,WorkingDay
P5C9754020,ali.little@namco.com,100000003577,2023-06-30,10:00,16:58,14:41,23:52,Shift Correction,2023-06-30,100000003577,Rejected,,,,2023-06-30,100000003577,,,100000001917,WorkingDay
P5C9754020,ali.little@namco.com,100000003577,2023-06-28,10:23,14:37,07:03,17:32,Forgot To Punch,2023-06-28,100000003577,Pending,,,,2023-06-28,100000003577,,,100000001917,WorkingDay
P5C9754020,ali.little@namco.com,100000003577,2023-06-27,21:43,18:49,11:49,03:13,On Duty,2023-06-27,100000003577,Rejected,,,,2023-06-27,100000003577,,,100000001917,WorkingDay
P5C9754020,franco.schowalter@namco.com,100000003578,2023-06-29,21:56,12:04,04:02,12:18,Shift Correction,2023-06-29,100000003578,Rejected,,,,2023-06-29,100000003578,,,100000001917,WorkingDay
P5C9754020,franco.schowalter@namco.com,100000003578,2023-06-26,11:50,01:49,23:43,07:55,Work From Home,2023-06-26,100000003578,Rejected,,,,2023-06-26,100000003578,,,100000001917,WorkingDay
P5C9754020,franco.schowalter@namco.com,100000003578,2023-06-28,14:02,18:40,16:08,08:18,Forgot To Punch,2023-06-28,100000003578,Pending,,,,2023-06-28,100000003578,,,100000001917,WorkingDay
P5C9754020,franco.schowalter@namco.com,100000003578,2023-06-27,19:20,03:28,18:45,02:57,Shift Correction,2023-06-27,100000003578,Pending,,,,2023-06-27,100000003578,,,100000001917,WorkingDay
P5C9754020,franco.schowalter@namco.com,100000003578,2023-06-30,02:31,17:59,12:10,21:17,Forgot To Punch,2023-06-30,100000003578,Rejected,,,,2023-06-30,100000003578,,,100000001917,WorkingDay
P5C9754020,franco.schowalter@namco.com,100000003578,2023-07-01,19:57,08:48,08:36,12:35,On Duty,2023-07-01,100000003578,Rejected,,,,2023-07-01,100000003578,,,100000001917,WorkingDay
P5C9754020,rosella.ebert@namco.com,100000003579,2023-06-29,00:24,09:02,07:18,00:03,Forgot To Punch,2023-06-29,100000003579,Pending,,,,2023-06-29,100000003579,,,100000001917,WorkingDay
P5C9754020,rosella.ebert@namco.com,100000003579,2023-06-28,18:11,07:37,22:03,22:59,Shift Correction,2023-06-28,100000003579,Rejected,,,,2023-06-28,100000003579,,,100000001917,WorkingDay
P5C9754020,rosella.ebert@namco.com,100000003579,2023-06-30,12:24,13:23,12:58,05:55,On Duty,2023-06-30,100000003579,Rejected,,,,2023-06-30,100000003579,,,100000001917,WorkingDay
P5C9754020,rosella.ebert@namco.com,100000003579,2023-06-27,20:03,17:20,23:01,23:15,On Duty,2023-06-27,100000003579,Rejected,,,,2023-06-27,100000003579,,,100000001917,WorkingDay
P5C9754020,rosella.ebert@namco.com,100000003579,2023-07-01,07:29,21:33,18:21,21:29,On Duty,2023-07-01,100000003579,Cancelled,,,,2023-07-01,100000003579,,,100000001917,WorkingDay
P5C9754020,rosella.ebert@namco.com,100000003579,2023-06-26,23:59,14:57,18:10,04:03,Forgot To Punch,2023-06-26,100000003579,Rejected,,,,2023-06-26,100000003579,,,100000001917,WorkingDay
P5C9754020,derick.moore@namco.com,100000003580,2023-07-01,10:11,06:03,17:45,08:24,Others,2023-07-01,100000003580,Rejected,,,,2023-07-01,100000003580,,,100000001917,WorkingDay
P5C9754020,derick.moore@namco.com,100000003580,2023-06-26,04:30,23:40,09:42,19:38,On Duty,2023-06-26,100000003580,Pending,,,,2023-06-26,100000003580,,,100000001917,WorkingDay
P5C9754020,derick.moore@namco.com,100000003580,2023-06-30,21:16,19:10,07:55,04:55,Forgot To Punch,2023-06-30,100000003580,Rejected,,,,2023-06-30,100000003580,,,100000001917,WorkingDay
P5C9754020,derick.moore@namco.com,100000003580,2023-06-27,22:30,01:10,07:41,19:10,On Duty,2023-06-27,100000003580,Rejected,,,,2023-06-27,100000003580,,,100000001917,WorkingDay
P5C9754020,derick.moore@namco.com,100000003580,2023-06-28,12:10,03:09,12:09,10:35,On Duty,2023-06-28,100000003580,Rejected,,,,2023-06-28,100000003580,,,100000001917,WorkingDay
P5C9754020,derick.moore@namco.com,100000003580,2023-06-29,14:31,15:10,13:19,18:05,Shift Correction,2023-06-29,100000003580,Pending,,,,2023-06-29,100000003580,,,100000001917,WorkingDay
P5C9754020,alta.kiehn@namco.com,100000003581,2023-06-26,01:19,00:50,03:28,03:54,Forgot To Punch,2023-06-26,100000003581,Cancelled,,,,2023-06-26,100000003581,,,100000001917,WorkingDay
P5C9754020,alta.kiehn@namco.com,100000003581,2023-06-30,11:00,22:10,11:44,03:03,Forgot To Punch,2023-06-30,100000003581,Rejected,,,,2023-06-30,100000003581,,,100000001917,WorkingDay
P5C9754020,alta.kiehn@namco.com,100000003581,2023-06-27,12:01,06:26,14:45,12:23,Shift Correction,2023-06-27,100000003581,Pending,,,,2023-06-27,100000003581,,,100000001917,WorkingDay
P5C9754020,alta.kiehn@namco.com,100000003581,2023-07-01,15:25,13:50,09:21,12:51,Others,2023-07-01,100000003581,Rejected,,,,2023-07-01,100000003581,,,100000001917,WorkingDay
P5C9754020,alta.kiehn@namco.com,100000003581,2023-06-28,02:01,09:58,19:51,21:08,Work From Home,2023-06-28,100000003581,Rejected,,,,2023-06-28,100000003581,,,100000001917,WorkingDay
P5C9754020,alta.kiehn@namco.com,100000003581,2023-06-29,01:24,02:13,04:41,13:27,Shift Correction,2023-06-29,100000003581,Pending,,,,2023-06-29,100000003581,,,100000001917,WorkingDay
P5C9754020,aaron.gleichner@namco.com,100000003582,2023-06-29,22:32,10:27,08:34,21:59,Forgot To Punch,2023-06-29,100000003582,Rejected,,,,2023-06-29,100000003582,,,100000001917,WorkingDay
P5C9754020,aaron.gleichner@namco.com,100000003582,2023-06-26,21:10,09:02,00:36,14:16,Forgot To Punch,2023-06-26,100000003582,Pending,,,,2023-06-26,100000003582,,,100000001917,WorkingDay
P5C9754020,aaron.gleichner@namco.com,100000003582,2023-07-01,02:07,23:46,12:46,06:30,On Duty,2023-07-01,100000003582,Rejected,,,,2023-07-01,100000003582,,,100000001917,WorkingDay
P5C9754020,aaron.gleichner@namco.com,100000003582,2023-06-27,18:22,02:04,08:52,13:48,Shift Correction,2023-06-27,100000003582,Rejected,,,,2023-06-27,100000003582,,,100000001917,WorkingDay
P5C9754020,aaron.gleichner@namco.com,100000003582,2023-06-28,23:08,02:50,16:50,07:56,Shift Correction,2023-06-28,100000003582,Rejected,,,,2023-06-28,100000003582,,,100000001917,WorkingDay
P5C9754020,aaron.gleichner@namco.com,100000003582,2023-06-30,15:33,20:58,05:29,05:08,Shift Correction,2023-06-30,100000003582,Rejected,,,,2023-06-30,100000003582,,,100000001917,WorkingDay
P5C9754020,alexane.kris@namco.com,100000003583,2023-06-28,05:00,21:13,12:20,07:52,On Duty,2023-06-28,100000003583,Rejected,,,,2023-06-28,100000003583,,,100000001917,WorkingDay
P5C9754020,alexane.kris@namco.com,100000003583,2023-06-30,08:54,18:46,06:23,09:54,Others,2023-06-30,100000003583,Pending,,,,2023-06-30,100000003583,,,100000001917,WorkingDay
P5C9754020,alexane.kris@namco.com,100000003583,2023-06-26,07:20,17:26,16:54,08:35,On Duty,2023-06-26,100000003583,Pending,,,,2023-06-26,100000003583,,,100000001917,WorkingDay
P5C9754020,alexane.kris@namco.com,100000003583,2023-06-29,05:17,21:18,03:35,20:56,Work From Home,2023-06-29,100000003583,Pending,,,,2023-06-29,100000003583,,,100000001917,WorkingDay
P5C9754020,alexane.kris@namco.com,100000003583,2023-06-27,04:37,08:04,06:59,14:14,Shift Correction,2023-06-27,100000003583,Pending,,,,2023-06-27,100000003583,,,100000001917,WorkingDay
P5C9754020,alexane.kris@namco.com,100000003583,2023-07-01,03:29,09:30,17:57,06:34,Others,2023-07-01,100000003583,Rejected,,,,2023-07-01,100000003583,,,100000001917,WorkingDay
P5C9754020,marc.sawayn@namco.com,100000003584,2023-06-30,11:18,14:26,03:31,14:48,Others,2023-06-30,100000003584,Cancelled,,,,2023-06-30,100000003584,,,100000001917,WorkingDay
P5C9754020,marc.sawayn@namco.com,100000003584,2023-06-26,17:11,09:37,23:42,09:06,Forgot To Punch,2023-06-26,100000003584,Rejected,,,,2023-06-26,100000003584,,,100000001917,WorkingDay
P5C9754020,marc.sawayn@namco.com,100000003584,2023-06-27,05:55,00:18,07:00,00:25,Shift Correction,2023-06-27,100000003584,Rejected,,,,2023-06-27,100000003584,,,100000001917,WorkingDay
P5C9754020,marc.sawayn@namco.com,100000003584,2023-07-01,21:26,03:31,00:58,19:42,Others,2023-07-01,100000003584,Rejected,,,,2023-07-01,100000003584,,,100000001917,WorkingDay
P5C9754020,marc.sawayn@namco.com,100000003584,2023-06-28,15:09,14:20,15:10,04:27,Shift Correction,2023-06-28,100000003584,Rejected,,,,2023-06-28,100000003584,,,100000001917,WorkingDay
P5C9754020,marc.sawayn@namco.com,100000003584,2023-06-29,22:20,06:34,07:21,05:01,Forgot To Punch,2023-06-29,100000003584,Pending,,,,2023-06-29,100000003584,,,100000001917,WorkingDay
P5C9754020,mitchell.gutkowski@namco.com,100000003585,2023-06-30,17:36,23:53,15:08,09:55,Forgot To Punch,2023-06-30,100000003585,Rejected,,,,2023-06-30,100000003585,,,100000001917,WorkingDay
P5C9754020,mitchell.gutkowski@namco.com,100000003585,2023-06-26,06:23,03:22,02:32,11:10,Others,2023-06-26,100000003585,Cancelled,,,,2023-06-26,100000003585,,,100000001917,WorkingDay
P5C9754020,mitchell.gutkowski@namco.com,100000003585,2023-06-28,11:14,06:33,04:23,11:50,Shift Correction,2023-06-28,100000003585,Rejected,,,,2023-06-28,100000003585,,,100000001917,WorkingDay
P5C9754020,mitchell.gutkowski@namco.com,100000003585,2023-06-27,07:21,13:42,21:32,23:12,Work From Home,2023-06-27,100000003585,Cancelled,,,,2023-06-27,100000003585,,,100000001917,WorkingDay
P5C9754020,mitchell.gutkowski@namco.com,100000003585,2023-07-01,01:55,10:49,02:49,15:24,Forgot To Punch,2023-07-01,100000003585,Rejected,,,,2023-07-01,100000003585,,,100000001917,WorkingDay
P5C9754020,mitchell.gutkowski@namco.com,100000003585,2023-06-29,22:12,18:35,20:57,10:22,Others,2023-06-29,100000003585,Cancelled,,,,2023-06-29,100000003585,,,100000001917,WorkingDay
P5C9754020,miracle.mclaughlin@namco.com,100000003586,2023-06-27,16:20,05:06,07:36,23:14,On Duty,2023-06-27,100000003586,Pending,,,,2023-06-27,100000003586,,,100000001917,WorkingDay
P5C9754020,miracle.mclaughlin@namco.com,100000003586,2023-06-26,22:13,20:25,16:23,13:57,On Duty,2023-06-26,100000003586,Rejected,,,,2023-06-26,100000003586,,,100000001917,WorkingDay
P5C9754020,miracle.mclaughlin@namco.com,100000003586,2023-06-29,21:13,03:48,14:06,22:55,On Duty,2023-06-29,100000003586,Pending,,,,2023-06-29,100000003586,,,100000001917,WorkingDay
P5C9754020,miracle.mclaughlin@namco.com,100000003586,2023-07-01,15:55,06:00,12:15,12:01,Work From Home,2023-07-01,100000003586,Rejected,,,,2023-07-01,100000003586,,,100000001917,WorkingDay
P5C9754020,miracle.mclaughlin@namco.com,100000003586,2023-06-30,13:37,14:04,04:35,17:27,Shift Correction,2023-06-30,100000003586,Pending,,,,2023-06-30,100000003586,,,100000001917,WorkingDay
P5C9754020,miracle.mclaughlin@namco.com,100000003586,2023-06-28,14:24,01:59,19:49,21:39,Shift Correction,2023-06-28,100000003586,Cancelled,,,,2023-06-28,100000003586,,,100000001917,WorkingDay
P5C9754020,jaquan.nolan@namco.com,100000003587,2023-06-30,07:25,06:56,12:34,13:01,On Duty,2023-06-30,100000003587,Rejected,,,,2023-06-30,100000003587,,,100000001917,WorkingDay
P5C9754020,jaquan.nolan@namco.com,100000003587,2023-06-29,17:02,13:07,14:46,04:02,On Duty,2023-06-29,100000003587,Pending,,,,2023-06-29,100000003587,,,100000001917,WorkingDay
P5C9754020,jaquan.nolan@namco.com,100000003587,2023-07-01,04:52,07:57,21:00,03:53,Forgot To Punch,2023-07-01,100000003587,Rejected,,,,2023-07-01,100000003587,,,100000001917,WorkingDay
P5C9754020,jaquan.nolan@namco.com,100000003587,2023-06-27,05:10,14:56,07:42,11:37,On Duty,2023-06-27,100000003587,Rejected,,,,2023-06-27,100000003587,,,100000001917,WorkingDay
P5C9754020,jaquan.nolan@namco.com,100000003587,2023-06-26,02:48,08:36,22:04,14:14,Forgot To Punch,2023-06-26,100000003587,Pending,,,,2023-06-26,100000003587,,,100000001917,WorkingDay
P5C9754020,jaquan.nolan@namco.com,100000003587,2023-06-28,19:17,04:10,13:51,19:23,On Duty,2023-06-28,100000003587,Pending,,,,2023-06-28,100000003587,,,100000001917,WorkingDay
P5C9754020,lulu.grant@namco.com,100000003588,2023-06-26,02:16,17:38,20:56,08:02,Work From Home,2023-06-26,100000003588,Rejected,,,,2023-06-26,100000003588,,,100000001917,WorkingDay
P5C9754020,lulu.grant@namco.com,100000003588,2023-06-29,16:46,15:15,07:02,09:55,Work From Home,2023-06-29,100000003588,Rejected,,,,2023-06-29,100000003588,,,100000001917,WorkingDay
P5C9754020,lulu.grant@namco.com,100000003588,2023-06-28,17:24,08:15,18:55,14:51,Work From Home,2023-06-28,100000003588,Cancelled,,,,2023-06-28,100000003588,,,100000001917,WorkingDay
P5C9754020,lulu.grant@namco.com,100000003588,2023-07-01,17:54,20:48,00:16,18:33,Shift Correction,2023-07-01,100000003588,Rejected,,,,2023-07-01,100000003588,,,100000001917,WorkingDay
P5C9754020,lulu.grant@namco.com,100000003588,2023-06-27,07:49,23:24,13:07,14:54,Forgot To Punch,2023-06-27,100000003588,Pending,,,,2023-06-27,100000003588,,,100000001917,WorkingDay
P5C9754020,lulu.grant@namco.com,100000003588,2023-06-30,01:08,15:40,06:05,13:57,Shift Correction,2023-06-30,100000003588,Pending,,,,2023-06-30,100000003588,,,100000001917,WorkingDay
P5C9754020,euna.cole@namco.com,100000003589,2023-06-28,10:58,05:02,07:18,23:20,Work From Home,2023-06-28,100000003589,Pending,,,,2023-06-28,100000003589,,,100000001917,WorkingDay
P5C9754020,euna.cole@namco.com,100000003589,2023-06-30,09:37,22:27,22:03,18:31,Others,2023-06-30,100000003589,Rejected,,,,2023-06-30,100000003589,,,100000001917,WorkingDay
P5C9754020,euna.cole@namco.com,100000003589,2023-06-27,23:31,11:22,13:32,07:18,On Duty,2023-06-27,100000003589,Rejected,,,,2023-06-27,100000003589,,,100000001917,WorkingDay
P5C9754020,euna.cole@namco.com,100000003589,2023-06-26,02:55,17:04,21:25,22:22,Work From Home,2023-06-26,100000003589,Pending,,,,2023-06-26,100000003589,,,100000001917,WorkingDay
P5C9754020,euna.cole@namco.com,100000003589,2023-07-01,07:45,16:57,17:10,00:01,Work From Home,2023-07-01,100000003589,Pending,,,,2023-07-01,100000003589,,,100000001917,WorkingDay
P5C9754020,euna.cole@namco.com,100000003589,2023-06-29,12:37,15:50,10:16,15:59,On Duty,2023-06-29,100000003589,Pending,,,,2023-06-29,100000003589,,,100000001917,WorkingDay
P5C9754020,dagmar.mraz@namco.com,100000003590,2023-06-26,12:46,03:51,23:08,21:39,On Duty,2023-06-26,100000003590,Rejected,,,,2023-06-26,100000003590,,,100000001917,WorkingDay
P5C9754020,dagmar.mraz@namco.com,100000003590,2023-07-01,08:24,22:05,11:21,17:17,Shift Correction,2023-07-01,100000003590,Pending,,,,2023-07-01,100000003590,,,100000001917,WorkingDay
P5C9754020,dagmar.mraz@namco.com,100000003590,2023-06-28,09:18,09:17,15:33,04:33,Others,2023-06-28,100000003590,Rejected,,,,2023-06-28,100000003590,,,100000001917,WorkingDay
